source_file	source_line	function	signature	source_owner	target_branch	source_anchor	source_text_sha256	source_algorithm	source_fields	source_constants	source_side_effects	retail_classification	retail_va_or_empty	retail_name_candidates	retail_evidence	retail_evidence_boundary	retail_falsifier	rebuild_disposition	rebuild_owner	rebuild_evidence
game.h	173	CGame::IsFreeCameraOn	IsFreeCameraOn(int player)	CGame	ALL_TARGETS	references/Onslaught/game.h:173-173	4a152492b0ad7b368c87eb1a5e7b63d4b751f4e1fb6f9f7d46d6c96b1a6db131	Returns mFreeCameraOn[player].	mFreeCameraOn		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:173;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	174	CGame::IsGameFinished	IsGameFinished()	CGame	ALL_TARGETS	references/Onslaught/game.h:174-174	a3f8fd799d131b75c68c0ea5a99eefeec060c3a1bc6c4ebbac7ac57a3a1f76fc	Returns mGameState > GAME_STATE_PLAYING.	mGameState	GAME_STATE_PLAYING	NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:174;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	178	CGame::GetRenderFrameNumber	GetRenderFrameNumber()	CGame	ALL_TARGETS	references/Onslaught/game.h:178-178	1ee681ea62635d4efedc6070029e6bc4b2cd14cb0fc103fbe16d634458778119	Returns mRenderFrameNumber.	mRenderFrameNumber		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:178;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	179	CGame::SetPrimaryObjectiveComplete	SetPrimaryObjectiveComplete(int num, int string_id)	CGame	ALL_TARGETS	references/Onslaught/game.h:179-179	8c986313ed10c3ef38bd995e8a33109eaaaa74db6789731b46555033086e3e0b	Executes the pinned source body in order: mPrimaryObjectives[num].Set(MOS_COMPLETE, string_id);	mPrimaryObjectives	MOS_COMPLETE	Set	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:179;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	180	CGame::SetSecondaryObjectiveComplete	SetSecondaryObjectiveComplete(int num, int string_id)	CGame	ALL_TARGETS	references/Onslaught/game.h:180-180	493e0af1da1e8cf4b1a80b4a427bc2f8b76f69765278e5208d49f06d8afd9556	Executes the pinned source body in order: mSecondaryObjectives[num].Set(MOS_COMPLETE, string_id);	mSecondaryObjectives	MOS_COMPLETE	Set	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:180;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	181	CGame::SetPrimaryObjectiveFailed	SetPrimaryObjectiveFailed(int num, int string_id)	CGame	ALL_TARGETS	references/Onslaught/game.h:181-181	096a2baae7bda24472971fcbcb898682c1df7759f275c4d0aa6e7b5fe43802fd	Executes the pinned source body in order: mPrimaryObjectives[num].Set(MOS_FAILED, string_id);	mPrimaryObjectives	MOS_FAILED	Set	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:181;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	182	CGame::SetSecondaryObjectiveFailed	SetSecondaryObjectiveFailed(int num, int string_id)	CGame	ALL_TARGETS	references/Onslaught/game.h:182-182	8186014d52f451abf1d9dbad700b12528cd42260b54f7f1c26ee126bfc3041b7	Executes the pinned source body in order: mSecondaryObjectives[num].Set(MOS_FAILED, string_id);	mSecondaryObjectives	MOS_FAILED	Set	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:182;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	184	CGame::GetPrimaryObjective	* GetPrimaryObjective(int num)	CGame	ALL_TARGETS	references/Onslaught/game.h:184-184	4105259a6452e44ca07c2b72a33b94ed48a661f43912757a597f4ee0d717a1da	Returns &mPrimaryObjectives[num].	mPrimaryObjectives		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:184;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	185	CGame::GetSecondaryObjective	* GetSecondaryObjective(int num)	CGame	ALL_TARGETS	references/Onslaught/game.h:185-185	6e5f0f86f7f205787d50376a4b09db6486566e3db958d544b331c99dead28d96	Returns &mSecondaryObjectives[num].	mSecondaryObjectives		NONE_READ_ONLY	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:185;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	186	CGame::GetMaxPrimaryObjectives	GetMaxPrimaryObjectives()	CGame	ALL_TARGETS	references/Onslaught/game.h:186-186	cc8ad081598d3e91bf2299ebb914f087fa17c67f4c337d3b78af962897e0ecc3	Returns mPrimaryObjectives.Size().	mPrimaryObjectives		mPrimaryObjectives.Size	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:186;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	187	CGame::GetMaxSecondaryObjectives	GetMaxSecondaryObjectives()	CGame	ALL_TARGETS	references/Onslaught/game.h:187-187	f5b2e5551067879d3a4c175d572af934a2b1cff7d3215f781e76ee45eb1eb094	Returns mSecondaryObjectives.Size().	mSecondaryObjectives		mSecondaryObjectives.Size	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:187;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
game.h	191	CGame::SetPanTime	SetPanTime(float time)	CGame	ALL_TARGETS	references/Onslaught/game.h:191-191	045e96b2b64d78d23a239e23e7006d7522947b1c3209b19c8d133db1449f0cbe	Writes mPanTime; source body: mPanTime = time ;	mPanTime		mPanTime	NO_MATCH_FOUND			reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;references/Onslaught/game.h:191;reverse-engineering/source-crosswalk/audit/REPORT.md;reverse-engineering/EVIDENCE-REGISTER.tsv;local-lab/re-campaign-incident-recovery-20260808-v1/generation-32-current-8329-db18625-v1/campaign-functions.tsv;reverse-engineering/binary-analysis/cgame-level-lifecycle-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/controller-player-game-event-spine-2026-08-11.tsv;reverse-engineering/source-code/gameplay/game-system.md	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence.	A promoted same-owner body or bounded alias with compatible ABI and source semantics falsifies the current negative search.	PARTIAL_OWNER_PRESENT	rebuild/OnslaughtRebuild.Core/Simulation.cs;rebuild/OnslaughtRebuild.Client/InteractiveSession.cs	The Level-100 deterministic session carries selected state/objective/input laws, not the complete CGame shell or mutable platform timing facade.
