stable_key	source_file	source_line	function	signature	source_commit	target_branch	source_anchor	source_excerpt	source_algorithm	fields_constants	source_side_effects	initial_readiness	retail_classification	retail_va	retail_analog	retail_evidence	retail_reason	retail_falsifier	rebuild_disposition	rebuild_owner	reuse_disposition	predecessor_artifacts
PCPlatform.h:103:CPCPlatform::SetGeforce3:SetGeforce3(BOOL f)	PCPlatform.h	103	CPCPlatform::SetGeforce3	SetGeforce3(BOOL f)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"void		SetGeforce3(BOOL f) { mGeforce3=f; };"	"void		SetGeforce3(BOOL f) { mGeforce3=f; };"	Execute the exact inline state transition `mGeforce3=f;`.	mGeforce3	Mutates only the fields or delegated target shown in the exact source excerpt.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:104:CPCPlatform::IsGeforce3:IsGeforce3()	PCPlatform.h	104	CPCPlatform::IsGeforce3	IsGeforce3()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"BOOL		IsGeforce3() { return(mGeforce3); };"	"BOOL		IsGeforce3() { return(mGeforce3); };"	Execute the exact source body `return(mGeforce3);`; no behavior beyond this line/signature is inferred.	mGeforce3	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:106:CPCPlatform::SetMemorySize:SetMemorySize(long size)	PCPlatform.h	106	CPCPlatform::SetMemorySize	SetMemorySize(long size)	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"void		SetMemorySize(long size) { mMemorySize=size; };"	"void		SetMemorySize(long size) { mMemorySize=size; };"	Execute the exact inline state transition `mMemorySize=size;`.	mMemorySize	Mutates only the fields or delegated target shown in the exact source excerpt.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:107:CPCPlatform::GetMemorySize:GetMemorySize()	PCPlatform.h	107	CPCPlatform::GetMemorySize	GetMemorySize()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"long		GetMemorySize() { return(mMemorySize);	};"	"long		GetMemorySize() { return(mMemorySize);	};"	Execute the exact source body `return(mMemorySize);`; no behavior beyond this line/signature is inferred.	mMemorySize	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:119:CPCPlatform::Font:* Font()	PCPlatform.h	119	CPCPlatform::Font	* Font()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"CBITMAPFONT*			Font() { return mFont; };"	"CBITMAPFONT*			Font() { return mFont; };"	Return the source expression `mFont`.	mFont	Read-only or no-op at this source definition; no source-visible mutation.	AMBIGUOUS_OVERLOAD_MACRO_NONFUNCTION	NO_MATCH_FOUND			pinned AST inventory + current crosswalk	Same qualified source function is defined at another file/line (typically a selected preprocessor branch); determine build membership first. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned AST inventory + current crosswalk
PCPlatform.h:120:CPCPlatform::DebugFont:* DebugFont()	PCPlatform.h	120	CPCPlatform::DebugFont	* DebugFont()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"CBITMAPFONT*			DebugFont() { return mDebugFont; };"	"CBITMAPFONT*			DebugFont() { return mDebugFont; };"	Return the source expression `mDebugFont`.	mDebugFont	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:121:CPCPlatform::SmallFont:* SmallFont()	PCPlatform.h	121	CPCPlatform::SmallFont	* SmallFont()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"CBITMAPFONT*			SmallFont() { return mSmallFont ; };"	"CBITMAPFONT*			SmallFont() { return mSmallFont ; };"	Return the source expression `mSmallFont`.	mSmallFont	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
PCPlatform.h:122:CPCPlatform::TitleFont:* TitleFont()	PCPlatform.h	122	CPCPlatform::TitleFont	* TitleFont()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	PC/_DIRECTX shell and platform	"CBITMAPFONT*			TitleFont() { return mTitleFont ; };"	"CBITMAPFONT*			TitleFont() { return mTitleFont ; };"	Return the source expression `mTitleFont`.	mTitleFont	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	HOST_BACKEND_REPLACED	rebuild/OnslaughtRebuild.Client;rebuild/OnslaughtRebuild.Godot	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ResourceAccumulator.h:77:CResourceAccumulator::GetResourceID:GetResourceID()	ResourceAccumulator.h	77	CResourceAccumulator::GetResourceID	GetResourceID()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	common runtime declarations; RESBUILDER-only methods are outside this row set	UINT GetResourceID() { return(mResourceID++); };	UINT GetResourceID() { return(mResourceID++); };	Execute the exact inline state transition `return(mResourceID++);`.	mResourceID	Mutates only the fields or delegated target shown in the exact source excerpt.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	MATERIALIZER_ANALOG_ONLY	rebuild/tools/materialize_retail_assets.py	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ResourceAccumulator.h:79:CResourceAccumulator::GetTargetPlatform:GetTargetPlatform()	ResourceAccumulator.h	79	CResourceAccumulator::GetTargetPlatform	GetTargetPlatform()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	common runtime declarations; RESBUILDER-only methods are outside this row set	int GetTargetPlatform() { return(mTarget); };	int GetTargetPlatform() { return(mTarget); };	Execute the exact source body `return(mTarget);`; no behavior beyond this line/signature is inferred.	mTarget	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	MATERIALIZER_ANALOG_ONLY	rebuild/tools/materialize_retail_assets.py	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
ResourceAccumulator.h:81:CResourceAccumulator::GetTargetLevel:GetTargetLevel()	ResourceAccumulator.h	81	CResourceAccumulator::GetTargetLevel	GetTargetLevel()	5352a81cdb838b145a57f7febc5d9fc4b0129ebb	common runtime declarations; RESBUILDER-only methods are outside this row set	"int	GetTargetLevel() { return(mTargetLevel); };"	"int	GetTargetLevel() { return(mTargetLevel); };"	Execute the exact source body `return(mTargetLevel);`; no behavior beyond this line/signature is inferred.	mTargetLevel	Read-only or no-op at this source definition; no source-visible mutation.	SOURCE_ONLY_BOUNDED_NO_MATCH	NO_MATCH_FOUND			pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases	Simple inline/header body has no named or promoted semantic target after direct and bounded-owner-alias search; candidate bounded NO_MATCH only, not binary absence. W5 cold recheck preserved an empty VA after current name-table, closure, W008/W009, promoted shell semantics, and bounded method-alias review.	A line/signature-specific pristine body, ABI/vtable placement, caller/xref chain, or controlled runtime witness that resolves this exact definition falsifies the bounded no-match.	MATERIALIZER_ANALOG_ONLY	rebuild/tools/materialize_retail_assets.py	EXTENDED	local-lab/hermes-kanban-campaign-2026-08-22/source-first-expansion/partition.tsv@bc36791975f43d5da6b584727df3eb7d29402e18c550dd3d96e01bba0c301fde;pinned source;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;promoted semantic tables;bounded owner aliases
