# bea.source-crosswalk.remediation-wave1.v1
# Parent audit: t_a103d4a7 commit 906452399d8fda9c1549859a66492ab72761a8f3
# Applied batch: 2 plus semantic correction t_497a7f9f (cumulative/final)
# Baseline: 1,783 AST definitions; 1,164 crosswalk rows; 1,149 valid joins; 15 non-function extras; 634 omitted definitions.
# Wave 1 does not add the 634 omitted definitions; they remain the named subsystem-expansion backlog.
# authority_targets are existing read-only authorities; analogy_boundary states the exact ceiling of each decision. The 24 original unsupported-analog downgrades carry a COLD_REAUDIT disposition after promoted-table, exact-note, and bounded-owner-alias review.
source_file	source_function	src_line	source_anchor	before_classification	before_va	action	after_classification	after_va	retail_name	evidence_status	authority_targets	analogy_boundary	raw_finding_codes	audit_disposition
thing.cpp	CThing::GetCentrePos	342	thing.cpp:342	SOURCE_ANALOG	0x004f3ac0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3ac0	CThing__GetCentrePos	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3ac0 to CThing__GetCentrePos; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::StickToGround	400	thing.cpp:400	SOURCE_ANALOG	0x004f3c50	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3c50	CThing__StickToGround	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3c50 to CThing__StickToGround; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::GetRenderThingFrameIncrement	414	thing.cpp:414	SOURCE_ANALOG	0x004f3c80	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3c80	CThing__GetRenderThingFrameIncrement	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3c80 to CThing__GetRenderThingFrameIncrement; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::MoveTo	423	thing.cpp:423	SOURCE_ANALOG	0x004f3cb0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3cb0	CThing__MoveTo	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3cb0 to CThing__MoveTo; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::Teleport	430	thing.cpp:430	SOURCE_ANALOG	0x004f3ce0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3ce0	CThing__Teleport	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3ce0 to CThing__Teleport; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::DrawDebugStuff3d	513	thing.cpp:513	SOURCE_ANALOG	0x004f3d30	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3d30	CThing__DrawDebugStuff3d	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3d30 to CThing__DrawDebugStuff3d; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CThing::IsOverWater	543	thing.cpp:543	SOURCE_ANALOG	0x004f3de0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3de0	CThing__IsOverWater	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3de0 to CThing__IsOverWater; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::~dtor	576	thing.cpp:576	SOURCE_ANALOG	0x004f3ee0	STRENGTHEN_COMPILER_WRAPPER_ANALOG	SOURCE_ANALOG	0x004f3ee0	CComplexThing__scalar_deleting_dtor	COMPILER_WRAPPER_ANALOG	reverse-engineering/binary-analysis/ccomplexthing-vtable-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The promoted CComplexThing semantics explicitly identifies 0x004f3ee0 as the MSVC scalar-deleting wrapper around CComplexThing::~CComplexThing. The analogy stops at compiler-wrapper ownership and does not claim source-body or allocator-ABI equality.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE;COLD_REAUDIT_CORRECTED
thing.cpp	CComplexThing::Init	591	thing.cpp:591	SOURCE_ANALOG	0x004f3fd0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f3fd0	CComplexThing__Init	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f3fd0 to CComplexThing__Init; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::SetName	613	thing.cpp:613	SOURCE_ANALOG	0x004f4120	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4120	CComplexThing__SetName	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4120 to CComplexThing__SetName; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::Shutdown	633	thing.cpp:633	SOURCE_ANALOG	0x004f41b0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f41b0	CComplexThing__Shutdown	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f41b0 to CComplexThing__Shutdown; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::SetScript	651	thing.cpp:651	SOURCE_ANALOG	0x004f4230	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4230	CComplexThing__SetScript	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4230 to CComplexThing__SetScript; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::HandleEvent	674	thing.cpp:674	SOURCE_ANALOG	0x004f4300	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4300	CComplexThing__HandleEvent	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4300 to CComplexThing__HandleEvent; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::AddShutdownEvent	711	thing.cpp:711	SOURCE_ANALOG	0x004f43d0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f43d0	CComplexThing__AddShutdownEvent	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f43d0 to CComplexThing__AddShutdownEvent; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::StartDieProcess	728	thing.cpp:728	SOURCE_ANALOG	0x004f4430	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4430	CComplexThing__StartDieProcess	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4430 to CComplexThing__StartDieProcess; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::TeleportOrientation	742	thing.cpp:742	SOURCE_ANALOG	0x004f4460	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4460	CComplexThing__TeleportOrientation	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4460 to CComplexThing__TeleportOrientation; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::Hit	748	thing.cpp:748	SOURCE_ANALOG	0x004f4480	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f4480	CComplexThing__Hit	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f4480 to CComplexThing__Hit; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::SetAnimMode	763	thing.cpp:763	SOURCE_ANALOG	0x004f44a0	STRENGTHEN_NAME_ONLY_ANALOG;RETAIN_UNIQUE_VA_OWNER;RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	SOURCE_ANALOG	0x004f44a0	CComplexThing__SetAnimMode	NAME_ONLY_ANALOG;LINE_AND_SIGNATURE_DISTINCT	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;reverse-engineering/binary-analysis/ccomplexthing-vtable-semantics-2026-08-11.tsv;pinned references/Onslaught AST inventory	The current name/closure and tracked CComplexThing semantics identify the EAnimMode overload at source line 763; no claim is made for the char-pointer overload at line 788.;Same file/function label occurs at source lines 763,788; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION;SOURCE_NAME_AMBIGUOUS	FIX_WEAK_ANALOG_EVIDENCE;FIX_VA_COLLISION_BY_PEER;SOURCE_NAME_AMBIGUITY_INFORMATIONAL
thing.cpp	CComplexThing::SetAnimMode	788	thing.cpp:788	SOURCE_ANALOG	0x004f44a0	DOWNGRADE_UNSUPPORTED_ANALOG;RETAIN_LINE_DISAMBIGUATED_SOURCE_IDENTITY	NO_MATCH_FOUND		CComplexThing__SetAnimMode	BOUNDED_NO_MATCH_REAUDITED;LINE_AND_SIGNATURE_DISTINCT	reverse-engineering/binary-analysis/ccomplexthing-vtable-semantics-2026-08-11.tsv;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W007/primary/A13.md;reverse-engineering/binary-analysis/ghidra-fullpass-findings/W007/adversarial/B13.md;reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv;pinned references/Onslaught AST inventory	Cold re-audit confirms the sole named 0x004f44a0 body and promoted semantics belong to the EAnimMode overload at source line 763, while the char-pointer overload at line 788 has no separate named retail body. Binary absence and inlining are not claimed.;Same file/function label occurs at source lines 763,788; source line and AST signature remain the identity, and no overload or conditional branch is collapsed.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK;CROSSWALK_VA_COLLISION;SOURCE_NAME_AMBIGUOUS	FIX_VA_COLLISION;RAW_NAME_HIT_FALSE_POSITIVE_SIBLING_SOURCE_LABEL;SOURCE_NAME_AMBIGUITY_INFORMATIONAL;COLD_REAUDIT_CONFIRMED
thing.cpp	CComplexThing::FinishedPlayingCurrentAnimation	795	thing.cpp:795	SOURCE_ANALOG	0x004f45a0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f45a0	CComplexThing__FinishedPlayingCurrentAnimation	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f45a0 to CComplexThing__FinishedPlayingCurrentAnimation; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
thing.cpp	CComplexThing::SetVar	827	thing.cpp:827	SOURCE_ANALOG	0x004f45e0	STRENGTHEN_NAME_ONLY_ANALOG	SOURCE_ANALOG	0x004f45e0	CComplexThing__SetVar	NAME_ONLY_ANALOG	reverse-engineering/binary-analysis/ghidra-function-name-table-2026-08-17.tsv;reverse-engineering/binary-analysis/function-c1-closure-2026-08-11.tsv	The current name table and static closure both join 0x004f45e0 to CComplexThing__SetVar; the analogy is limited to normalized named-owner identity, not source-body equality or runtime behavior.	ANALOG_EVIDENCE_PATH_MISSING;ANALOG_REASON_EVIDENCE_WEAK	FIX_WEAK_ANALOG_EVIDENCE
